year,song,artist,spotifyid,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo 
1971,It Don't Come Easy,Ringo Starr,0szKeS5WTmnMzFIgJCQllo,0.628,0.738,0.0298,0.0838,0.00012,0.287,0.649,123.063
1971,Mr. Bojangles,Nitty Gritty Dirt Band,06uiDyZsrwnZ0o0q1Y8Ax2,0.534,0.536,0.0276,0.481,4.18e-06,0.225,0.306,143.731
1971,I Love You for All Seasons,The Fuzz,03DQO1cC5RzTWRxJLzJCgy,0.477,0.464,0.0272,0.567,0,0.487,0.689,77.917
1971,Whatcha See Is Whatcha Get,The Dramatics,14MN0kzWGgODPoRql1eWT8,0.641,0.74,0.118,0.249,0,0.281,0.914,152.939
1971,That's The Way I've Always Heard It Should Be,Carly Simon,4jkn5PRfAJoKfXF0OPL7n7,0.4,0.0897,0.0288,0.938,0.000521,0.0847,0.24,70.387
1971,If You Really Love Me,Stevie Wonder,5daYv5dILjhuAGdwwowWue,0.59,0.384,0.0482,0.497,0,0.119,0.722,123.749
1971,Spanish Harlem,Aretha Franklin,5bzDPexFySSDm7kYunh4VY,0.672,0.736,0.0552,0.198,0.00318,0.217,0.879,115.674
1971,I Don't Know How To Love Him,Helen Reddy,6DSq5IghuzKhH3AYatSb6h,0.284,0.396,0.0279,0.699,0.0386,0.129,0.303,79.624
1971,Yo-Yo,The Osmonds,2AX44XQ1U457W0VaYyTf3p,0.633,0.713,0.0674,0.578,0,0.353,0.916,139.46
1971,Bridge Over Troubled Water,Aretha Franklin,7peIXYzpSYT8xFrlKkHnHs,0.461,0.397,0.034,0.793,8.68e-05,0.206,0.429,77.196
1971,Doesn't Somebody Want to Be Wanted,The Partridge Family,4CPBiIefLqqQtw1yeFTNF2,0.747,0.396,0.0349,0.687,0,0.0452,0.852,113.106
1971,Draggin' the Line,Tommy James & The Shondells,20XIiTKsxfmsaVrZ9fugrz,0.68,0.519,0.066,0.0504,1.13e-05,0.197,0.667,114.533
1971,Draggin' The Line,Tommy James,7AtS7aJqMVZSBNO27E8pPJ,0.672,0.594,0.042,0.0461,0.000383,0.347,0.725,114.105
1971,Proud Mary,Ike & Tina Turner,5YI7v4VBa23fbEt9wuUmkg,0.611,0.396,0.178,0.495,1.4e-06,0.065,0.754,99.71
1971,Colour My World,Chicago,6F9z8Xe7EKyCSGexzi87ii,0.629,0.333,0.029,0.939,0.198,0.137,0.18,79.099
1971,Stay Awhile,The Bells,6yj4nR2aM6Oh0bfQiPPKXc,0.43,0.463,0.0299,0.812,0.197,0.105,0.435,84.142
1971,Sweet City Woman,Stampeders,2RuIQm7dPDQatHmBKvDSvk,0.711,0.69,0.0484,0.522,2.07e-06,0.212,0.909,88.112
1971,Me and You and a Dog Named Boo,Lobo,3wRiwV9HdarzkktRH7If46,0.628,0.603,0.0312,0.178,1.73e-05,0.0686,0.951,120.782
1971,Another Day - Remastered 2012,Paul McCartney,4CKviU05bRYvMiRRpl4GbQ,0.7,0.335,0.034,0.293,0.00845,0.0872,0.824,122.243
1971,Oh Woman Oh Why - 2012 Remaster,Paul McCartney,4qseHoYJATPsjSqjbTGx5s,0.454,0.5,0.0315,0.00895,0.839,0.107,0.626,176.741
1971,If,Bread,1Fu3gq55GH3P6OF352rEIc,0.388,0.176,0.0299,0.912,0.000336,0.0977,0.342,97.628
1971,Mercy Mercy Me (The Ecology),Marvin Gaye,75Bzy7TxitOVwigCGxyGa1,0.472,0.615,0.0429,0.396,0.609,0.141,0.615,93.461
1971,One Toke Over the Line,Brewer & Shipley,4tMBeRRtM16o957kB45t26,0.586,0.871,0.0341,0.13,0,0.106,0.921,77.594
1971,She’s Not Just Another Woman,The 8th Day,7BqjztX1nCwJxt5mwHryZ3,0.737,0.68,0.175,0.258,0,0.0339,0.882,80.169
1971,Bring The Boys Home,Freda Payne,1XboUmE129wpnR0oP3Zd97,0.718,0.443,0.0365,0.478,0,0.243,0.672,123.954
1971,I Just Want To Celebrate,Rare Earth,3cdTSl6Co2tiDd17TpLwXU,0.437,0.877,0.164,0.0479,6.34e-05,0.0376,0.767,175.677
1971,Never Ending Song of Love,Delaney & Bonnie,5HTJCB3DvUYWTs8FLaxCBe,0.663,0.623,0.0275,0.292,0,0.21,0.872,92.224
1971,Easy Loving,Bobby Dean,6CmWQU28YZt96z4uW9Lgc3,0.637,0.382,0.0273,0.486,0.00912,0.122,0.5,93.007
1971,Liar,Three Dog Night,40dA0KKRhOQW6zrvqueog0,0.517,0.413,0.0267,0.119,9.09e-05,0.55,0.704,108.983
1971,Stick Up,Honey Cone,3uTYJbDz7NotWiLUUv0oFd,0.666,0.651,0.0411,0.274,0,0.12,0.91,97.663
1971,Chirpy Chirpy Cheep Cheep,Mac Kissoon,1kWGxrDdMXbOxT8vXdpfIQ,0.701,0.675,0.0343,0.0497,0,0.677,0.98,134.967
1971,Where Do I Begin - Love Theme from "Love Story",Andy Williams,45FLu3nL1iMYXYPzhqLdko,0.259,0.473,0.0324,0.512,1.5e-06,0.4,0.232,84.897
1971,Wild World,Yusuf / Cat Stevens,5dEIKV9qPHxXyLL79m9UBD,0.49,0.414,0.036,0.351,0.00156,0.106,0.593,151.846
1971,When You're Hot You're Hot,Jerry Reed,6sykijVtS1m8vxLnkKXrJ5,0.788,0.832,0.0981,0.354,0,0.1,0.91,101.045
1971,Funky Nassau Pt. 1 & 2,The Beginning Of The End,4zpnQXLv2AILl8XKURmcHK,0.707,0.53,0.0511,0.543,0.0151,0.252,0.87,120.394
1971,If Not For You,Olivia Newton-John,6ggfj1f8YR0AUOrk8YOoRg,0.616,0.482,0.0299,0.389,0.000699,0.163,0.903,119.311
1971,Groove Me,King Floyd,6Ev3WGbBVBiftMGcBV5Bhg,0.913,0.465,0.0863,0.381,5.97e-05,0.028,0.879,103.681
1971,Watching Scotty Grow,Bobby Goldsboro,6UWyHvsLmA1sRv1wwJORM2,0.506,0.401,0.033,0.474,0.00191,0.358,0.567,90.259
1971,Woodstock,Matthews' Southern Comfort,5uJlZgMd6Gyy8pJUN2Mm0c,0.621,0.4,0.0309,0.761,0.0284,0.182,0.758,119.757
1971,Amazing Grace,Judy Collins,3NqXzQIfm43uBnwm8UW5Ff,0.224,0.104,0.0377,0.972,0,0.108,0.271,85.552
1971,I Hear You Knocking,Dave Edmunds,6eSr19MjbCYr01r1Eqbsfu,0.518,0.52,0.0539,0.0192,4.86e-05,0.0654,0.968,206.497
1971,Lonely Days - 2009 Remastered Version,Bee Gees,002S8hJ6TUBmiSA2pSDtS6,0.335,0.382,0.0375,0.667,0.00022,0.556,0.32,94.109
1971,Here Comes That Rainy Day Feeling Again,The Fortunes,0SIQhekRTk2d66HEmxcRmn,0.667,0.852,0.0369,0.323,1.92e-06,0.119,0.861,124.749
1971,Won't Get Fooled Again - Single Edit,The Who,2QIDSnDqk4pBW1aNWR0sbt,0.599,0.967,0.0437,0.3,0.0262,0.0748,0.672,134.936
1971,Trapped By a Thing Called Love - Rerecorded Version,Denise LaSalle,1ILE80vmIWIgB89OCVRwV3,0.701,0.559,0.075,0.375,0,0.247,0.89,141.022
1971,Mama's Pearl,The Jackson 5,5SRDwWXmeAswBIDsjrQZNi,0.619,0.677,0.0401,0.502,0.00109,0.292,0.962,104.032
1971,Timothy,The Buoys,3F7kfE8prpaMlG6rAIOro1,0.596,0.874,0.0324,0.249,0.000247,0.0499,0.969,139.038
1971,I Woke Up in Love This Morning,The Partridge Family,0SeZTSc15tZhfJvh2d4YIe,0.589,0.601,0.0322,0.239,0,0.159,0.713,137.808
1971,Theme From Shaft,Isaac Hayes,7nPc4tfJCRvcxxt9Xz3ugx,0.484,0.439,0.0514,0.0356,4.74e-06,0.163,0.618,120.778
1971,If I Were Your Woman - Single Version,Gladys Knight & The Pips,4AF2eTyTgNsN0NbiPsVrMm,0.46,0.545,0.0566,0.712,0.0076,0.645,0.549,73.673
1971,I Am...I Said - Single Version,Neil Diamond,5vGfKLgFZ7p1svMJHLz7Wk,0.249,0.536,0.0282,0.0418,8.23e-06,0.0803,0.509,90.573
1971,Wedding Song (There Is Love),Noel Paul Stookey,38bYee4SaF76Okbj5S4g3k,0.511,0.31,0.0299,0.87,0.00237,0.115,0.42,136.663
1971,Don't Knock My Love - Pt. I (45 Version),Wilson Pickett,3J9rXI00b7m1ctshlJEEuz,0.719,0.665,0.0302,0.415,1.48e-06,0.0421,0.955,108.01
1971,Love Her Madly,The Doors,1Zm8KrD8YepMmCQmQcrtfp,0.566,0.584,0.0323,0.0556,0.00514,0.0415,0.966,147.322
1971,Here Comes The Sun,Richie Havens,0thIeLWfmf1JPJ4USTTxvV,0.7,0.604,0.0304,0.805,0.265,0.507,0.721,127.973
1971,Sweet Mary - Rerecorded Version,Wadsworth Mansion,5EKHaeKMyZUHsFU0BEtNCU,0.693,0.632,0.041,0.102,0,0.0482,0.959,126.536
1971,Right on the Tip of My Tongue,Brenda And The Tabulations,0HdxcIyqnsmJ3ZmWallpgS,0.503,0.62,0.0364,0.22,2.29e-06,0.0778,0.736,156.243
1972,The First Time Ever I Saw Your Face,Roberta Flack,4qPznpVxgaunQB3gLtdiWr,0.311,0.0264,0.037,0.731,0.00205,0.156,0.139,120.653
1972,Alone Again (Naturally),Gilbert O'Sullivan,0s9r5xD7C1M57ItFn9STIN,0.557,0.527,0.034,0.632,0.000194,0.149,0.595,171.836
1972,American Pie,Don McLean,2QgWuCtBpNIpl5trmKCxRf,0.527,0.509,0.0628,0.6,0,0.144,0.497,138.317
1972,Without You,Harry Nilsson,7vqubB6rY1NpGVGpHYobbQ,0.441,0.212,0.0287,0.556,5.52e-06,0.0578,0.124,65.311
1972,The Candy Man,Sammy Davis Jr.,3VQ6Rr4lQOnbVDAhO13cry,0.641,0.619,0.04,0.649,0,0.318,0.785,131.84
1972,I Gotcha,Joe Tex,2YSEYjqZDSWyezYu3JxEaM,0.684,0.843,0.613,0.213,0.000113,0.311,0.614,187.158
1972,Lean on Me,Bill Withers,2pJzUblZf2xKegKaERKhUn,0.625,0.241,0.0503,0.916,0.000204,0.114,0.437,75.241
1972,Baby Don't Get Hooked on Me,Mac Davis,4HAJ9RMS1Wg585OkfzGLHN,0.51,0.397,0.0524,0.0561,3.14e-05,0.0686,0.765,80.979
1972,Brand New Key,Melanie,3tm6LVXZJg0lG4hQm5ytrT,0.667,0.412,0.0353,0.817,0,0.107,0.82,83.816
1972,Daddy Dont You Walk So Fast,Billy Nutt,36rW6N931b1gdQzAsdfD0W,0.497,0.538,0.0255,0.448,1.66e-06,0.209,0.626,88.995
1972,Let's Stay Together,Al Green,3BKjnFugjFZblx464gIeO5,0.773,0.33,0.069,0.337,0.000886,0.0416,0.639,101.827
1972,Brandy (You're a Fine Girl) - Rerecorded Version,Looking Glass,5SbwBWd7rtf1dMWGc1Fcti,0.739,0.453,0.0326,0.602,0,0.0893,0.864,126.906
1972,Oh Girl,The Chi-Lites,4AUxNUnk45eqfqaWiP0fA0,0.572,0.492,0.031,0.728,5.28e-06,0.156,0.435,72.272
1972,Nice to Be with You - Re-Recorded,Gallery,0ieAsWKkG3Swa876pbjH5n,0.606,0.78,0.0287,0.229,3.62e-05,0.109,0.736,119.981
1972,My Ding-A-Ling - Live,Chuck Berry,0Ec1tJGuYnVIKmTIEnuf2A,0.767,0.517,0.195,0.791,0.000186,0.078,0.846,144.322
1972,My Ding-A-Ling,Chuck Berry,2lu7dfimsj4jdnyF6s2Qsf,0.685,0.573,0.147,0.821,0,0.121,0.563,121.569
1972,(If Loving You Is Wrong) I Don't Want to Be Right,Luther Ingram,54K7o2yNOMZYCtEDnfD6wI,0.502,0.451,0.0438,0.283,0,0.154,0.531,140.474
1972,Heart of Gold (Live),Crosby & Nash,4qfzVtOz6AY872Flek4bS4,0.411,0.339,0.0293,0.642,0.0557,0.119,0.387,80.597
1972,Heart of Gold,Neil Young,6XDdmCAuodZfXtEgJcxpS2,0.538,0.48,0.0268,0.204,0.0462,0.0955,0.834,171.773
1972,Betcha By Golly Wow,The Stylistics,7ws9OSmWx1txRJpavsfSIm,0.373,0.505,0.0285,0.535,0,0.327,0.438,141.146
1972,I'll Take You There,The Staple Singers,4j0M3v7GPijfIrzjN8QcuK,0.846,0.595,0.0439,0.0904,1.96e-06,0.063,0.78,101.632
1972,Ben,Michael Jackson,3bBVFWRjAR7X0H4pzNBukG,0.461,0.136,0.0305,0.877,0.000558,0.102,0.28,136.177
1972,The Lion Sleeps Tonight,The Tremeloes,5xGxfbuuajiYAfAGRvKeUJ,0.639,0.551,0.0815,0.659,0.0091,0.117,0.965,129.612
1972,Outa-Space - Single Version,Billy Preston,3ZKZcAj99MVbM43GihgaeG,0.736,0.901,0.0378,0.0974,0.089,0.299,0.903,116.382
1972,Slippin' Into Darkness - John Morales Remix,War,46XnHPifpskkuI8mtPxp4r,0.511,0.767,0.238,0.0312,0.0987,0.177,0.585,180.122
1972,Long Cool Woman (In a Black Dress) - 2003 Remaster,The Hollies,18rrsiC8d16IxvgyvBeFPc,0.755,0.869,0.0572,0.383,0.00162,0.351,0.782,138.896
1972,How Do You Do?,Mouth & MacNeal,3DijXDOWwsrg43D0Se345d,0.486,0.562,0.0377,0.607,4.12e-06,0.668,0.711,96.12
1972,Song Sung Blue,Neil Diamond,4z8NFxOQFdZGsxrba8P7Ad,0.577,0.501,0.0551,0.221,1.54e-06,0.0908,0.468,117.253
1972,A Horse with No Name - 2006 Remaster,America,0LfiPrJKVVpnkXUcLLMzOo,0.677,0.705,0.0515,0.612,0.000346,0.118,0.835,124.485
1972,Popcorn,Hot Butter,6Aef2bKb1hL6WL3u0olgjX,0.783,0.728,0.0523,0.203,0.91,0.126,0.977,135.548
1972,Everybody Plays the Fool,The Main Ingredient,3DkqEHCCqlkknDfksHWWu0,0.485,0.641,0.0418,0.704,9.92e-05,0.159,0.855,168.645
1972,Precious and Few - Rerecorded Version,Climax,3XYXR2FSTFr4XuOevI9re8,0.468,0.497,0.0268,0.0488,0.039,0.405,0.147,102.426
1972,(Last Night) I Didn't Get To Sleep At All,The 5th Dimension,6HH6fmHF2YssfVkRmzcjf0,0.671,0.497,0.0289,0.484,0.0027,0.0893,0.564,105.117
1972,Nights In White Satin - Single Edit,The Moody Blues,6clw4A52XQ9tLBPHBM8SYG,0.176,0.428,0.0338,0.201,0.105,0.314,0.211,88.831
1972,Go All The Way,Raspberries,75GQIYnRaBg7ndHxhfYuQy,0.305,0.849,0.0999,0.548,0.000134,0.0995,0.555,134.287
1972,Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,2OyaNAq8BcGstyzueloqpE,0.516,0.73,0.0494,0.344,0,0.425,0.907,115.126
1972,Back Stabbers,The O'Jays,50H9JNoKqPMDQazo1BEv0J,0.742,0.837,0.0389,0.349,2.56e-06,0.675,0.932,124.173
1972,Down By The Lazy River,The Osmonds,5d5cGi6C6MEfCeW1sZDoST,0.597,0.941,0.0856,0.296,0,0.31,0.935,142.195
1972,Sunshine,Jonathan Edwards,0eFndjUBaTQdO81uRO9lBL,0.709,0.347,0.0697,0.371,0,0.107,0.832,125.268
1972,Starting All Over Again,Mel & Tim,3EN9HHihu5CtBWhcNi7Wa3,0.622,0.33,0.0346,0.68,0.104,0.107,0.504,137.776
1972,Day After Day - Re-Recorded,Badfinger,5gAu40j9GClLpXVPKQPuSo,0.562,0.61,0.0261,0.414,0,0.0465,0.289,101.005
1972,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,6HqSyUwK6m9baP574cwC49,0.607,0.519,0.0285,0.411,2.67e-06,0.0916,0.365,136.575
1972,Rockin' Robin,Michael Jackson,6e3OIZfTEYVi9Ftw4Wx14K,0.617,0.757,0.115,0.332,0.000179,0.29,0.969,172.724
1972,Beautiful Sunday,Daniel Boone,05vTGiwFFK7fBx4xM33TPY,0.627,0.579,0.029,0.342,0.000345,0.0893,0.951,121.929
1972,Scorpio,Dennis Coffey & The Detroit Guitar Band,2w5bTNfHHXHBYrqFadasns,0.793,0.676,0.0426,0.00931,0.91,0.101,0.871,115.375
1972,Morning Has Broken,Yusuf / Cat Stevens,3nMjMgw8I5ZntlMrVVY3th,0.439,0.247,0.034,0.588,0.00754,0.227,0.403,132.991
1972,The City of New Orleans - Original Version,Arlo Guthrie,7jbb0XkDk6cuif7AVu3gdW,0.616,0.577,0.0407,0.535,0,0.0808,0.592,145.863
1972,Garden Party,Ricky Nelson,7pzVg3DrKbo8JMJFCHsMQ9,0.781,0.367,0.0767,0.482,3.94e-05,0.127,0.784,144.04
1972,I Can See Clearly Now - Edit,Johnny Nash,0DcrhZ12WcCqruCs8ibXSf,0.681,0.373,0.0568,0.633,0.00113,0.0751,0.623,123.423
1972,Burning Love,Elvis Presley,24NcNa0zxfAPJltrzDD27p,0.671,0.723,0.0291,0.115,0.00964,0.34,0.971,143.526
1972,Clean up Woman,Betty Wright,6uqTETWok9npbL4c9cuLVh,0.865,0.652,0.143,0.566,0.000919,0.0833,0.829,90.081
1972,Hold Your Head Up,Argent,1G4ldEIb2HXaLUsEu9lcHo,0.466,0.489,0.0282,0.164,0.0605,0.553,0.529,89.198
1972,Jungle Fever,The Chakachas,2QEhVc7hg5Z5yI8UPOSRk8,0.643,0.539,0.12,0.293,0.151,0.115,0.572,98.833
1972,Everything I Own,Bread,3cflKYvbpuih1EKvgREcEg,0.365,0.338,0.0322,0.735,0,0.104,0.446,79.241
1972,In The Rain,The Dramatics,0N2y6IG9Iq2rjkG0U10aGI,0.309,0.493,0.0692,0.526,0.000615,0.382,0.51,72.516
1972,Look What You Done For Me,Al Green,6eIzeax3BQHSzzQppvSE4V,0.588,0.474,0.0406,0.313,0,0.117,0.854,95.898
1972,The Happiest Girl In The Whole U.S.A.,Donna Fargo,05jD22fwSZnvsOxZlmSGmd,0.45,0.433,0.0322,0.54,0,0.291,0.605,197.762
1972,Bang A Gong (Get It On),T. Rex,2prZtpX84GOxTm2ZHP2Oa4,0.71,0.847,0.067,0.239,0.238,0.564,0.932,125.663
1972,Mother and Child Reunion,Paul Simon,5vZ1BKMSLgrxxPYGMR904n,0.712,0.632,0.0334,0.112,0,0.0648,0.764,119.931
1972,Where Is the Love,Roberta Flack,4tCLN0iZFhc06cQvqtkp0Z,0.558,0.439,0.0281,0.369,1.79e-05,0.161,0.605,114.969
1972,I’m Still In Love With You,Al Green,0mIQG8Ff5x6z30FZbDCbnJ,0.698,0.356,0.0326,0.187,0.000989,0.0564,0.821,97.674
1972,Layla,Derek & The Dominos,6gbghLA9BXeDifSfQbYJTJ,0.411,0.925,0.1,0.341,0.00758,0.602,0.39,114.429
1972,Day Dreaming,Aretha Franklin,7Hmvg21TNWHIVxE9A04F0F,0.51,0.278,0.0623,0.904,0.000687,0.101,0.282,146.373
1972,The Way Of Love,Cher,2xNNCl8rF2Yj48RuEXcaG9,0.312,0.438,0.0262,0.285,0,0.163,0.259,102.85
1972,Black And White,Three Dog Night,0QBkQBXrQVkg7jJa7rYfxQ,0.644,0.673,0.0287,0.168,0.000411,0.128,0.943,110.091
1972,Sylvia's Mother,Dr. Hook,4hLk7Bjz1XJWNDiqovvgBW,0.304,0.469,0.0501,0.691,0,0.34,0.576,167.1
1972,Hurting Each Other,Carpenters,23iGrpEEjteq5MFP4eSTPD,0.341,0.325,0.038,0.765,0,0.308,0.292,93.265
1972,Coconut,Harry Nilsson,7eth0jUe6YneLljRNBeplO,0.658,0.56,0.0618,0.279,7.9e-06,0.0533,0.89,137.393
1972,Puppy Love,Donny Osmond,3ABtW1kSCzKlJGGDYFH7GV,0.191,0.664,0.0456,0.537,1.23e-06,0.353,0.559,203.822
1972,You Don't Mess Around With Jim,Jim Croce,0erv07EjcT0Xm58AsuvMB9,0.703,0.579,0.048,0.6,1.89e-05,0.117,0.969,164.027
1972,Hot Rod Lincoln,Commander Cody And His Lost Planet Airman,68xdfhcAzKgPnU0kv1WY6s,0.652,0.813,0.241,0.631,7.56e-06,0.284,0.932,131.615
1972,A Cowboy's Work Is Never Done,Sonny & Cher,63VFJjXzbnH0LeCeE3BYXF,0.602,0.486,0.0331,0.514,1.38e-05,0.179,0.508,135.379
1972,Joy,Apollo 100,3SW5wcB3h87ibIdS5QxJ7w,0.466,0.912,0.0425,0.0807,0.944,0.262,0.927,128.243
1972,Anticipation,Carly Simon,5vDybLvL75lAj2JGh9jS18,0.61,0.297,0.0304,0.838,9.04e-06,0.107,0.543,99.96
1972,Never Been To Spain - Single Version,Three Dog Night,1B1XNd9W72WhJ1doWgI6FL,0.496,0.559,0.0289,0.189,0.000787,0.67,0.808,89.996
1972,Kiss an Angel Good Morning,Charley Pride,2Jhv5ESaITPKkWuDDpwEmj,0.593,0.614,0.0354,0.633,1.49e-05,0.341,0.868,130.352
1972,School's Out - Single Version,Alice Cooper,2wRXbDpe0Uv0ebgsCSkXHO,0.272,0.814,0.0433,0.00166,0.0694,0.493,0.398,134.767
1972,Saturday in the Park - 2002 Remaster,Chicago,4OJFkrRQqol4FsPesF8eu4,0.668,0.76,0.034,0.137,0,0.0803,0.61,114.378
1972,Drowning In The Sea Of Love,Joe Simon,4IBlKJiMwh2tQoIjiatEmI,0.604,0.45,0.0908,0.375,0.0151,0.102,0.525,119.699
1972,Use Me - Single Version,Bill Withers,0xt3oHUZchlHPhiWXoADM5,0.766,0.661,0.0542,0.0432,0.00246,0.0762,0.955,154.534
1972,Family Affair,Sly & The Family Stone,4UuaNEOM3f6yTvjqxLxNVO,0.815,0.504,0.119,0.749,0.0224,0.0746,0.784,108.86
1972,Troglodyte (Cave Man),The Jimmy Castor Bunch,6nlp72seCF6BxIwRPEh6AN,0.83,0.82,0.0888,0.0172,0.0685,0.0742,0.873,129.429
1972,The Witch Queen of New Orleans,Redbone,217AWLPLF0XzwsWig3u2oz,0.753,0.557,0.0451,0.0452,0,0.032,0.883,120.548
1972,Freddie's Dead - Remastered,Curtis Mayfield,4Df77hQVCRQKQGCJxpjTsw,0.502,0.523,0.0475,0.361,0.0755,0.119,0.941,91.244
1972,Power Of Love,Joe Simon,0gvHJerGbudDYbI7p0CTLl,0.828,0.673,0.05,0.242,0,0.456,0.97,110.721
1972,Ain't Understanding Mellow,Jerry Butler,6mnaeVNlc3tM8LuMITU421,0.45,0.458,0.0282,0.57,9.6e-05,0.122,0.673,140.942
1972,Taxi,Harry Chapin,3jRphsFOK54vz2hm5SUJxW,0.599,0.427,0.0312,0.545,9.65e-06,0.0609,0.484,118.714
1972,Don't Say You Don't Remember,Beverly Bremers,2yb8jAFj1cOj3CBI66jN78,0.503,0.476,0.0307,0.103,0,0.138,0.402,117.031
1972,Sealed with a Kiss,Bobby Vinton,2W5UG7uGle3SlZiyzEGxls,0.431,0.379,0.0262,0.708,1.74e-05,0.181,0.665,86.172
1972,I Saw the Light,Todd Rundgren,0B1zVsLqmV9ibIFdNS5tGs,0.583,0.833,0.0343,0.0531,5.57e-05,0.16,0.81,119.884
1972,Motorcycle Mama,Sailcat,1TkgnYlGsO7nva2PF97tVM,0.687,0.154,0.0649,0.936,0.44,0.089,0.733,121.293
1972,Day By Day,Godspell - 1994 UK Cast,4j3qegtJzjgRJj7pFwgl4k,0.519,0.419,0.0374,0.0781,0,0.117,0.614,139.917
1972,Roundabout - 2008 Remaster,Yes,7lPjS6Yd4lRk4BsboDsm1H,0.411,0.845,0.0835,0.117,0.0146,0.0763,0.391,132.876
1972,Doctor My Eyes,Jackson Browne,5lyapyooYkeyqYUKmNDRnm,0.48,0.626,0.0294,0.266,5.7e-05,0.0857,0.542,75.63
1972,I'd Like To Teach The World To Sing (In Perfect Harmony),The New Seekers,48DJAUMShjooAV4CYMvrvE,0.664,0.455,0.0345,0.629,0,0.515,0.781,132.348
1972,Vincent,Don McLean,1QOjPpGoGfzUUjD87ltJzs,0.37,0.14,0.0341,0.86,0,0.315,0.435,86.563
1972,Castles In The Air,Don McLean,16mMvvkEWAiKQL97Y6ta9v,0.456,0.54,0.0432,0.414,4.65e-05,0.234,0.69,84.458
1972,Baby Let Me Take You In My Arms,Curtis Salgado,47k18qPraYjQ76Q5M4SZiI,0.625,0.659,0.062,0.29,5.03e-05,0.24,0.453,83.003
1972,Speak to the Sky,Rick Springfield,03vREWv5EhO9hiEaGdmPzx,0.563,0.714,0.104,0.361,0,0.0879,0.597,183.429
1972,I'd Like to Teach the World to Sing,Hillside Singers,2DLQmgwCSFaF9ypN7qFTuU,0.621,0.31,0.0326,0.855,0,0.456,0.841,120.958
1973,Tie A Yellow Ribbon `Round The Old Oak Tree,Tony Orlando & Dawn,5oB6kXycJsphQFzJNlZlBR,0.507,0.506,0.0953,0.568,0,0.126,0.718,180.027
1973,Bad Bad Leroy Brown,Jim Croce,4bYPkke72CuyVM5aEZhnkI,0.697,0.672,0.0405,0.7,0,0.0828,0.853,148.061
1973,Killing Me Softly with His Song,Roberta Flack,60SJRvzXJnVeVfS4RiH14u,0.477,0.381,0.0342,0.727,0,0.0615,0.329,121.568
1973,Let's Get It On - Single Version,Marvin Gaye,4KvL7mhd5DSmkOAIeBeCbM,0.573,0.616,0.0536,0.0735,2.94e-06,0.0467,0.732,168.418
1973,My Love,Paul McCartney,2SE1S3JHlNJveMPTpxNRxo,0.275,0.558,0.0448,0.465,2.2e-06,0.971,0.33,127.361
1973,Why Me,Kris Kristofferson,38UYPZ07qmVeEYpAt3VRpK,0.416,0.191,0.026,0.643,1.33e-06,0.116,0.286,82.088
1973,Crocodile Rock,Elton John,09O3ddhGb522o4JzeMvmCo,0.62,0.668,0.0358,0.0314,1.3e-05,0.054,0.97,149.718
1973,Will It Go Round In Circles,Billy Preston,294jxC0FoNIhB2pryRLvJ3,0.658,0.882,0.0302,0.23,2.96e-05,0.358,0.887,98.478
1973,You're so Vain,Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,0.659,0.678,0.0313,0.157,6.69e-06,0.0784,0.647,106.186
1973,Touch Me In The Morning,Diana Ross,2Sy5zACOrUNpVYlEDJ4vD1,0.438,0.514,0.0321,0.386,0.00032,0.0926,0.486,137.014
1973,The Night The Lights Went Out In Georgia,Vicki Lawrence,4bqGwVeAuUZ5YyjGmdDGDF,0.458,0.42,0.185,0.863,0,0.137,0.627,172.693
1973,Playground In My Mind,Clint Holmes,1U7rryv1J4S6khoWih1OYc,0.716,0.443,0.0376,0.115,6.89e-06,0.234,0.965,124.691
1973,Brother Louie,The Stories,07PwSmItNuCbYs11NdZLA8,0.667,0.577,0.0452,0.46,5.65e-05,0.187,0.778,104.841
1973,Delta Dawn - Re-Recorded,Helen Reddy,44uORntaj2I9mG0KFBPzsa,0.471,0.455,0.0543,0.583,0,0.358,0.652,157.305
1973,Me and Mrs. Jones,Billy Paul,5GYcaVfaFBHe2gzA6Oybgj,0.416,0.404,0.0373,0.479,0.000105,0.056,0.413,100.423
1973,Frankenstein,The Edgar Winter Group,4aK0vJsPXFsFdBUh8hPaDT,0.625,0.733,0.0927,0.0595,0.88,0.164,0.524,95.211
1973,Drift Away,Dobie Gray,5S6lnVk3sQDN9lKMeSUGrI,0.546,0.424,0.0357,0.227,0,0.129,0.59,76.189
1973,Little Willy - Alternate Version,Sweet,7e9wjNgpqTaOD0ntkmsRyc,0.662,0.772,0.0356,0.332,1.22e-06,0.314,0.914,127.025
1973,You Are The Sunshine Of My Life,Stevie Wonder,1lSBvNN5KpRC0OfzEJjY7L,0.522,0.481,0.0769,0.802,4.37e-05,0.169,0.679,132.08
1973,Half-Breed,Cher,4h1AeDCyVw2Vgj8p6Mhn9M,0.394,0.479,0.0405,0.516,0,0.339,0.875,206.518
1973,That Lady - Part 1 & 2,The Isley Brothers,7Je6ga1eCyLN7at2EO2ng0,0.343,0.857,0.0696,0.0926,8.45e-06,0.179,0.912,126.536
